Trial;Stimulus;Export Start Trial Time [ms];Export End Trial Time [ms];Participant;Color;Fixation Count;Fixation Frequency [count/s];Fixation Duration Total [ms];Fixation Duration Average [ms];Fixation Duration Maximum [ms];Fixation Duration Minimum [ms];Fixation Dispersion Total [px];Fixation Dispersion Average [px];Fixation Dispersion Maximum [px];Fixation Dispersion Minimum [px];Saccade Count;Saccade Frequency [count/s];Saccade Duration Total [ms];Saccade Duration Average [ms];Saccade Duration Maximum [ms];Saccade Duration Minimum [ms];Saccade Amplitude Total [°];Saccade Amplitude Average [°];Saccade Amplitude Maximum [°];Saccade Amplitude Minimum [°];Saccade Velocity Total [°/s];Saccade Velocity Average [°/s];Saccade Velocity Maximum [°/s];Saccade Velocity Minimum [°/s];Saccade Latency Average [ms];Blink Count;Blink Frequency [count/s];Blink Duration Total [ms];Blink Duration Average [ms];Blink Duration Maximum [ms];Blink Duration Minimum [ms];Left Mouse Click Count;Left Mouse Click Frequency [count/s];Right Mouse Click Count;Right Mouse Click Frequency [count/s];Scanpath Length [px]
Trial002;15_pasn_f.jpg;0.0;9999.2;MD240;DeepSkyBlue;25;2.5;9243.1;369.7;1660.0;133.3;1981.5;79.3;99.0;25.0;25;2.5;591.9;23.7;83.4;8.2;89.3;3.6;19.2;0.0;2267.9;90.7;287.9;3.4;375.7;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5658
Trial012;15_pasn_f.jpg;0.0;9996.6;MD239;DimGray;29;2.9;8750.2;301.7;750.7;91.8;2376.2;81.9;100.0;23.1;30;3.0;676.0;22.5;58.4;8.2;162.7;5.4;27.5;0.1;5678.1;189.3;887.0;7.3;307.5;2;0.2;208.6;104.3;116.9;91.7;0;0.0;0;0.0;6914
Trial006;15_pasn_f.jpg;0.0;9990.9;WD234;DodgerBlue;36;3.6;9143.1;254.0;567.1;83.5;2962.2;82.3;99.7;25.4;36;3.6;666.9;18.5;91.9;8.2;97.1;2.7;15.6;0.0;3109.8;86.4;294.2;5.2;258.6;0;0.0;0.0;-;-;-;0;0.0;0;0.0;6591
Trial006;15_pasn_f.jpg;0.0;9997.8;WD235;Firebrick;29;2.9;8750.7;301.7;525.5;100.1;2103.3;72.5;99.3;24.7;31;3.1;709.0;22.9;83.5;8.2;163.2;5.3;31.5;0.0;4437.3;143.1;809.5;4.1;286.7;2;0.2;333.6;166.8;225.3;108.3;0;0.0;0;0.0;7808
Trial008;15_pasn_f.jpg;0.0;9996.7;WD236;ForestGreen;28;2.8;9192.9;328.3;792.5;83.5;2219.0;79.2;99.9;26.6;28;2.8;592.1;21.1;58.4;8.2;111.6;4.0;17.3;0.1;2951.6;105.4;317.3;7.3;332.4;0;0.0;0.0;-;-;-;0;0.0;0;0.0;6916
Trial009;15_pasn_f.jpg;0.0;9993.9;WD237;Gainsboro;35;3.5;9017.4;257.6;475.5;83.5;2823.6;80.7;99.7;41.7;35;3.5;767.5;21.9;66.8;8.2;109.1;3.1;15.8;0.0;2837.2;81.1;310.2;4.6;262.5;0;0.0;0.0;-;-;-;0;0.0;0;0.0;6686
Trial010;15_pasn_f.jpg;0.0;9995.8;WD238;Gold;37;3.7;6691.0;180.8;550.6;83.4;3039.4;82.1;100.0;31.2;40;4.0;2026.1;50.7;208.6;8.2;329.6;8.2;50.4;0.0;4615.1;115.4;548.9;5.7;200.0;6;0.6;734.1;122.4;158.5;75.1;0;0.0;0;0.0;6189
Trial005;15_pasn_f.jpg;0.0;9996.2;WD239;Goldenrod;39;3.9;6715.7;172.2;500.5;83.4;3375.4;86.5;99.9;6.2;42;4.2;1968.4;46.9;200.3;8.2;326.7;7.8;55.4;0.1;4462.8;106.3;737.3;9.5;191.5;5;0.5;967.6;193.5;350.4;125.1;0;0.0;0;0.0;6365
Trial001;15_pasn_f.jpg;0.0;9999.6;WD240;Gray;27;2.7;8677.4;321.4;1026.1;83.4;2194.0;81.3;99.8;31.2;27;2.7;823.9;30.5;100.1;8.2;144.0;5.3;25.1;0.0;3169.9;117.4;500.4;2.7;322.8;2;0.2;225.1;112.6;141.7;83.4;0;0.0;0;0.0;7118
Trial010;15_pasn_f.jpg;0.0;9996.5;WD241;Green;20;2.0;8976.1;448.8;959.5;83.4;1614.6;80.7;100.0;22.3;20;2.0;783.9;39.2;141.8;8.2;140.1;7.0;19.3;0.0;2477.7;123.9;280.2;5.5;439.5;0;0.0;0.0;-;-;-;0;0.0;0;0.0;6818
Trial010;23_ansp_f.jpg;0.0;9990.3;MD216;Coral;27;2.7;9092.0;336.7;742.5;83.4;2031.0;75.2;100.0;19.1;28;2.8;634.0;22.6;83.5;8.2;153.5;5.5;26.3;0.0;4253.1;151.9;787.3;3.9;338.0;2;0.2;242.0;121.0;141.9;100.1;0;0.0;0;0.0;7960
Trial001;23_ansp_f.jpg;0.0;9996.3;MD218;CornflowerBlue;36;3.6;8665.6;240.7;617.3;90.4;3085.5;85.7;99.9;12.9;36;3.6;1093.2;30.4;125.1;8.2;167.7;4.7;27.9;0.1;4029.8;111.9;835.3;12.3;249.1;2;0.2;191.9;95.9;116.7;75.1;0;0.0;0;0.0;8732
Trial009;23_ansp_f.jpg;0.0;10002.2;MD220;Crimson;12;1.2;9524.4;793.7;6857.0;100.1;1034.0;86.2;99.2;33.3;11;1.1;350.6;31.9;116.7;8.4;39.7;3.6;10.3;0.1;1012.9;92.1;308.9;7.3;258.6;1;0.1;83.4;83.4;83.4;83.4;0;0.0;0;0.0;2841
Trial003;23_ansp_f.jpg;0.0;9991.9;MD221;Cyan;18;1.8;8874.3;493.0;3261.7;91.7;1439.3;80.0;99.7;18.6;17;1.7;1109.8;65.3;325.4;8.3;131.9;7.8;26.6;0.1;1600.3;94.1;251.1;8.8;334.2;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5298
Trial007;23_ansp_f.jpg;0.0;9993.4;MD222;DarkBlue;39;3.9;7032.0;180.3;442.1;83.4;3322.3;85.2;99.9;32.4;40;4.0;1943.9;48.6;241.9;8.3;322.9;8.1;53.1;0.1;4514.6;112.9;386.4;7.3;192.9;3;0.3;333.7;111.2;133.5;100.1;0;0.0;0;0.0;7400
Trial005;23_ansp_f.jpg;0.0;10000.7;MD223;DarkCyan;37;3.7;8399.7;227.0;492.1;83.4;3236.8;87.5;100.0;26.1;37;3.7;1109.9;30.0;267.0;8.2;105.9;2.9;29.0;0.0;2904.9;78.5;323.3;5.6;229.2;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5375
Trial001;23_ansp_f.jpg;0.0;9999.8;MD224;DarkGoldenrod;35;3.5;8725.4;249.3;634.0;91.8;2967.0;84.8;100.0;17.0;37;3.7;867.6;23.4;125.1;8.2;134.2;3.6;17.1;0.1;3947.0;106.7;410.6;6.4;245.9;1;0.1;125.2;125.2;125.2;125.2;0;0.0;0;0.0;6843
Trial005;23_ansp_f.jpg;0.0;10000.0;MD225;DarkGray;26;2.6;8783.7;337.8;709.0;83.4;2113.3;81.3;99.9;41.0;27;2.7;642.7;23.8;208.6;8.2;135.1;5.0;28.9;0.0;3943.5;146.1;695.7;2.3;341.0;2;0.2;200.1;100.1;108.4;91.8;0;0.0;0;0.0;6152
Trial012;23_ansp_f.jpg;0.0;10000.5;MD226;DarkGreen;18;1.8;9092.6;505.1;2002.1;83.5;1417.4;78.7;99.5;36.7;18;1.8;509.1;28.3;91.8;8.2;97.0;5.4;23.4;0.0;2278.2;126.6;400.3;3.0;427.9;1;0.1;133.5;133.5;133.5;133.5;0;0.0;0;0.0;4288
Trial009;23_ansp_f.jpg;0.0;9994.8;MD227;DarkKhaki;35;3.5;8041.3;229.8;684.1;83.3;3115.0;89.0;99.9;55.8;35;3.5;1418.5;40.5;166.9;8.2;156.8;4.5;31.5;0.0;2519.0;72.0;347.1;3.3;242.9;1;0.1;108.4;108.4;108.4;108.4;0;0.0;0;0.0;5319
Trial001;23_ansp_f.jpg;0.0;9996.2;MD228;DarkMagenta;33;3.3;8992.8;272.5;617.2;91.8;2686.1;81.4;99.8;22.4;33;3.3;725.6;22.0;83.4;8.2;119.7;3.6;19.4;0.0;2924.8;88.6;332.2;4.6;265.1;0;0.0;0.0;-;-;-;0;0.0;0;0.0;6730
Trial001;23_ansp_f.jpg;0.0;10001.2;MD229;DarkOliveGreen;35;3.5;6973.5;199.2;450.5;83.1;2924.9;83.6;99.7;25.9;40;4.0;1418.4;35.5;125.1;8.2;286.0;7.2;50.5;0.1;6217.1;155.4;1085.2;5.1;210.5;7;0.7;867.5;123.9;150.1;83.4;0;0.0;0;0.0;10058
Trial003;23_ansp_f.jpg;0.0;9996.9;MD230;DarkOrange;17;1.7;9176.9;539.8;1776.8;83.4;1408.9;82.9;99.7;34.8;18;1.8;483.9;26.9;50.2;8.2;111.5;6.2;16.4;0.0;2916.4;162.0;338.5;3.4;536.8;1;0.1;150.1;150.1;150.1;150.1;0;0.0;0;0.0;5613
Trial006;23_ansp_f.jpg;0.0;9987.1;MD231;DarkOrchid;36;3.6;8483.4;235.7;558.8;83.4;3065.2;85.1;98.8;48.1;38;3.8;1101.3;29.0;133.5;8.2;191.5;5.0;21.6;0.0;4547.1;119.7;508.4;5.2;224.3;2;0.2;200.2;100.1;116.8;83.5;0;0.0;0;0.0;8287
Trial001;23_ansp_f.jpg;0.0;9998.7;MD232;DarkRed;29;2.9;9101.1;313.8;659.0;91.7;2476.9;85.4;99.9;44.0;29;2.9;558.8;19.3;108.4;8.2;72.1;2.5;16.0;0.0;1901.6;65.6;273.8;2.9;320.0;0;0.0;0.0;-;-;-;0;0.0;0;0.0;4378
Trial010;23_ansp_f.jpg;0.0;9995.0;MD233;DarkSalmon;25;2.5;8600.3;344.0;709.1;83.4;2181.3;87.3;99.9;34.5;27;2.7;809.3;30.0;183.5;8.2;131.4;4.9;34.2;0.0;2430.5;90.0;410.1;5.7;345.5;2;0.2;317.0;158.5;183.5;133.5;0;0.0;0;0.0;4276
Trial011;23_ansp_f.jpg;0.0;9992.3;MD234;DarkSeaGreen;30;3.0;8508.8;283.6;583.8;83.4;2597.4;86.6;99.9;41.9;31;3.1;1001.2;32.3;175.2;8.2;169.0;5.5;22.0;0.0;3986.9;128.6;527.2;3.2;293.1;1;0.1;75.1;75.1;75.1;75.1;0;0.0;0;0.0;7052
Trial010;23_ansp_f.jpg;0.0;9999.4;MD235;DarkSlateBlue;34;3.4;8850.5;260.3;625.7;91.4;3021.5;88.9;100.0;22.6;35;3.5;826.0;23.6;108.4;8.2;86.2;2.5;17.1;0.0;2380.8;68.0;350.1;3.0;262.3;1;0.1;158.5;158.5;158.5;158.5;0;0.0;0;0.0;4698
Trial004;23_ansp_f.jpg;0.0;9992.2;MD236;DarkSlateGray;22;2.2;9285.0;422.0;976.1;91.7;1824.1;82.9;99.9;25.2;22;2.2;483.5;22.0;83.4;8.2;97.2;4.4;34.3;0.0;2038.0;92.6;411.2;2.6;417.1;0;0.0;0.0;-;-;-;0;0.0;0;0.0;4566
Trial008;23_ansp_f.jpg;0.0;9991.9;MD237;DarkTurquoise;28;2.8;8924.6;318.7;759.1;83.5;2435.8;87.0;99.9;35.8;29;2.9;685.3;23.6;166.7;8.2;76.6;2.6;13.7;0.1;2482.3;85.6;505.3;6.6;314.0;1;0.1;175.2;175.2;175.2;175.2;0;0.0;0;0.0;3705
Trial007;23_ansp_f.jpg;0.0;9988.5;MD238;DarkViolet;33;3.3;7891.3;239.1;558.8;91.8;2532.2;76.7;100.0;24.9;35;3.5;926.0;26.5;75.1;8.2;181.7;5.2;36.2;0.0;4187.3;119.6;542.0;2.3;260.3;6;0.6;717.3;119.5;166.8;91.8;0;0.0;0;0.0;7250
Trial002;23_ansp_f.jpg;0.0;9991.9;MD219;DeepPink;27;2.7;8450.4;313.0;625.6;108.4;2167.0;80.3;99.8;45.6;28;2.8;834.0;29.8;100.1;8.3;186.8;6.7;28.2;0.1;4391.8;156.9;563.3;14.7;331.2;3;0.3;475.4;158.5;175.1;141.8;0;0.0;0;0.0;8858
Trial003;23_ansp_f.jpg;0.0;9995.7;MD240;DeepSkyBlue;21;2.1;9434.3;449.3;1526.6;116.8;1866.7;88.9;99.9;38.1;21;2.1;375.6;17.9;66.7;8.2;61.5;2.9;19.0;0.0;1537.0;73.2;286.0;4.2;395.4;0;0.0;0.0;-;-;-;0;0.0;0;0.0;3731
Trial003;23_ansp_f.jpg;0.0;9998.5;MD239;DimGray;31;3.1;8725.2;281.5;734.1;91.7;2375.2;76.6;99.8;16.2;32;3.2;926.1;28.9;75.1;8.2;176.4;5.5;22.6;0.1;4501.0;140.7;645.0;6.1;286.8;0;0.0;0.0;-;-;-;0;0.0;0;0.0;8980
Trial011;23_ansp_f.jpg;0.0;9994.6;WD234;DodgerBlue;34;3.4;8759.1;257.6;550.6;91.7;2795.2;82.2;99.6;29.3;35;3.5;909.1;26.0;133.5;8.2;136.9;3.9;18.8;0.0;3469.8;99.1;690.2;3.4;259.6;1;0.1;166.9;166.9;166.9;166.9;0;0.0;0;0.0;7390
Trial008;23_ansp_f.jpg;0.0;9992.2;WD235;Firebrick;33;3.3;9042.2;274.0;750.7;83.5;2528.7;76.6;99.9;7.6;34;3.4;626.0;18.4;66.8;8.2;98.3;2.9;18.2;0.0;3015.3;88.7;578.0;1.4;275.5;1;0.1;133.5;133.5;133.5;133.5;0;0.0;0;0.0;4522
Trial001;23_ansp_f.jpg;0.0;9997.0;WD236;ForestGreen;32;3.2;9167.3;286.5;608.9;100.1;2735.0;85.5;99.8;36.0;32;3.2;667.8;20.9;108.5;8.2;106.4;3.3;16.7;0.0;2537.1;79.3;334.4;4.0;277.7;0;0.0;0.0;-;-;-;0;0.0;0;0.0;6547
Trial008;23_ansp_f.jpg;0.0;9993.6;WD237;Gainsboro;27;2.7;8942.1;331.2;825.8;83.4;2309.6;85.5;99.4;41.8;27;2.7;592.8;22.0;141.9;8.2;86.5;3.2;21.1;0.0;2210.2;81.9;283.7;4.3;339.4;1;0.1;150.1;150.1;150.1;150.1;0;0.0;0;0.0;5046
Trial012;23_ansp_f.jpg;0.0;10002.0;WD238;Gold;35;3.5;7982.9;228.1;734.1;83.4;3111.6;88.9;99.8;50.5;36;3.6;1426.9;39.6;267.0;8.2;224.4;6.2;38.2;0.0;3729.3;103.6;573.5;4.7;231.7;2;0.2;233.4;116.7;133.4;100.0;0;0.0;0;0.0;6377
Trial004;23_ansp_f.jpg;0.0;9997.0;WD239;Goldenrod;33;3.3;6172.9;187.1;425.5;83.4;2801.1;84.9;99.9;23.9;36;3.6;2058.3;57.2;392.0;8.2;392.3;10.9;96.2;0.1;4147.9;115.2;529.1;6.2;221.9;4;0.4;617.2;154.3;175.1;133.5;0;0.0;0;0.0;5038
Trial008;23_ansp_f.jpg;0.0;9999.4;WD240;Gray;33;3.3;8833.5;267.7;1151.1;83.5;2659.1;80.6;99.4;29.6;33;3.3;851.5;25.8;100.1;8.3;109.3;3.3;17.9;0.1;2976.3;90.2;275.9;4.3;271.6;1;0.1;91.8;91.8;91.8;91.8;0;0.0;0;0.0;6476
Trial003;23_ansp_f.jpg;0.0;9990.8;WD241;Green;25;2.5;8950.4;358.0;842.5;116.7;2001.8;80.1;100.0;23.8;28;2.8;601.1;21.5;58.4;8.2;118.7;4.2;16.1;0.0;3301.0;117.9;451.6;2.2;334.6;1;0.1;133.5;133.5;133.5;133.5;0;0.0;0;0.0;5962
Trial011;1_aspn_f.jpg;0.0;9997.3;MD216;Coral;29;2.9;9364.7;322.9;892.5;83.5;2341.2;80.7;99.9;36.3;28;2.8;624.9;22.3;66.7;8.2;110.8;4.0;19.1;0.0;3105.0;110.9;328.4;3.5;330.9;0;0.0;0.0;-;-;-;0;0.0;0;0.0;7550
Trial005;1_aspn_f.jpg;0.0;9994.8;MD218;CornflowerBlue;28;2.8;8991.8;321.1;867.6;91.9;2461.2;87.9;99.7;31.9;29;2.9;858.9;29.6;125.1;8.2;125.3;4.3;18.2;0.0;2878.9;99.3;309.3;2.4;313.4;1;0.1;91.7;91.7;91.7;91.7;0;0.0;0;0.0;6896
Trial010;1_aspn_f.jpg;0.0;9995.7;MD220;Crimson;32;3.2;9016.4;281.8;700.7;91.8;2749.0;85.9;99.8;20.8;33;3.3;885.4;26.8;108.5;8.2;135.9;4.1;31.6;0.0;3265.3;98.9;633.0;3.4;277.9;1;0.1;91.7;91.7;91.7;91.7;0;0.0;0;0.0;6245
Trial002;1_aspn_f.jpg;0.0;9996.0;MD221;Cyan;17;1.7;9341.1;549.5;2744.6;83.3;1205.7;70.9;99.5;22.0;18;1.8;467.1;25.9;75.0;8.2;72.7;4.0;15.1;0.1;2055.0;114.2;350.8;8.1;545.7;1;0.1;133.5;133.5;133.5;133.5;0;0.0;0;0.0;3581
Trial006;1_aspn_f.jpg;0.0;9995.1;MD222;DarkBlue;36;3.6;7933.3;220.4;617.3;91.8;3139.9;87.2;99.7;26.9;39;3.9;1276.1;32.7;317.0;8.2;259.6;6.7;71.3;0.0;4946.0;126.8;631.4;4.6;218.0;5;0.5;625.7;125.1;150.1;100.1;0;0.0;0;0.0;5156
Trial011;1_aspn_f.jpg;0.0;9991.9;MD223;DarkCyan;34;3.4;8609.0;253.2;1826.8;83.4;2883.1;84.8;100.0;44.4;34;3.4;1009.1;29.7;208.5;8.2;106.2;3.1;18.9;0.0;2833.3;83.3;292.3;5.5;258.4;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5816
Trial011;1_aspn_f.jpg;0.0;9997.5;MD224;DarkGoldenrod;26;2.6;8784.6;337.9;1509.8;83.4;2119.6;81.5;99.9;28.2;29;2.9;825.1;28.5;108.4;8.2;129.9;4.5;20.4;0.0;3373.7;116.3;333.2;3.7;320.9;1;0.1;150.1;150.1;150.1;150.1;0;0.0;0;0.0;5058
Trial002;1_aspn_f.jpg;0.0;9991.3;MD225;DarkGray;27;2.7;8375.5;310.2;592.4;116.7;2097.8;77.7;100.0;29.7;30;3.0;667.0;22.2;58.4;8.2;165.6;5.5;27.3;0.0;5787.1;192.9;816.8;5.0;313.8;5;0.5;583.9;116.8;150.1;83.4;0;0.0;0;0.0;6056
Trial007;1_aspn_f.jpg;0.0;9995.4;MD226;DarkGreen;21;2.1;9368.3;446.1;851.0;100.1;1854.3;88.3;99.7;67.2;21;2.1;433.4;20.6;66.8;8.2;63.4;3.0;16.4;0.0;1667.1;79.4;273.7;4.5;426.3;0;0.0;0.0;-;-;-;0;0.0;0;0.0;3959
Trial003;1_aspn_f.jpg;0.0;10000.0;MD227;DarkKhaki;35;3.5;6373.5;182.1;550.6;83.4;3129.0;89.4;100.0;43.7;35;3.5;2994.4;85.6;992.6;8.2;300.7;8.6;100.9;0.0;2570.9;73.5;437.6;3.9;194.8;2;0.2;208.5;104.2;108.4;100.1;0;0.0;0;0.0;5017
Trial002;1_aspn_f.jpg;0.0;9998.6;MD228;DarkMagenta;32;3.2;8667.1;270.8;642.4;91.8;2643.1;82.6;99.7;16.5;34;3.4;792.7;23.3;166.9;8.2;144.0;4.2;62.1;0.0;3458.1;101.7;649.7;5.7;271.7;2;0.2;283.5;141.7;175.1;108.4;0;0.0;0;0.0;5353
Trial003;1_aspn_f.jpg;0.0;10000.3;MD229;DarkOliveGreen;33;3.3;7257.3;219.9;550.6;83.4;2838.2;86.0;99.8;44.6;36;3.6;1451.8;40.3;208.5;8.2;245.5;6.8;38.4;0.0;4275.4;118.8;562.0;4.2;233.8;6;0.6;917.4;152.9;250.1;125.1;0;0.0;0;0.0;6204
Trial005;1_aspn_f.jpg;0.0;9992.3;MD230;DarkOrange;17;1.7;8859.7;521.2;1259.6;91.7;1415.0;83.2;99.9;32.0;19;1.9;383.7;20.2;50.1;8.2;75.2;4.0;18.3;0.1;2706.5;142.4;665.8;6.3;507.9;4;0.4;517.1;129.3;158.5;91.8;0;0.0;0;0.0;3414
Trial007;1_aspn_f.jpg;0.0;9994.8;MD231;DarkOrchid;31;3.1;8533.9;275.3;984.4;91.7;2730.9;88.1;99.9;26.1;32;3.2;825.5;25.8;91.7;8.0;169.3;5.3;27.3;0.0;4421.9;138.2;1094.1;5.4;256.5;3;0.3;350.5;116.8;166.9;83.5;0;0.0;0;0.0;7309
Trial008;1_aspn_f.jpg;0.0;9995.5;MD232;DarkRed;24;2.4;9200.9;383.4;959.4;83.5;2079.3;86.6;99.5;42.6;24;2.4;600.9;25.0;116.9;8.2;83.0;3.5;16.9;0.0;1909.4;79.6;261.9;3.8;358.3;0;0.0;0.0;-;-;-;0;0.0;0;0.0;4851
Trial012;1_aspn_f.jpg;0.0;9997.1;MD233;DarkSalmon;23;2.3;8726.2;379.4;1101.2;91.8;2002.1;87.0;100.0;61.2;24;2.4;541.3;22.6;66.8;8.2;110.8;4.6;17.2;0.0;2816.3;117.3;488.0;2.4;378.7;3;0.3;350.5;116.8;150.1;100.1;0;0.0;0;0.0;6733
Trial007;1_aspn_f.jpg;0.0;9998.9;MD234;DarkSeaGreen;24;2.4;8592.1;358.0;901.0;83.4;2037.6;84.9;99.7;14.5;25;2.5;909.3;36.4;158.5;8.3;173.1;6.9;39.3;0.0;2945.9;117.8;372.0;3.2;357.7;2;0.2;200.2;100.1;116.7;83.5;0;0.0;0;0.0;6577
Trial001;1_aspn_f.jpg;0.0;9997.2;MD235;DarkSlateBlue;32;3.2;9092.2;284.1;725.8;100.1;2788.8;87.2;99.7;49.3;32;3.2;667.9;20.9;83.5;8.2;87.4;2.7;15.7;0.0;2355.5;73.6;251.7;3.5;285.8;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5464
Trial009;1_aspn_f.jpg;0.0;9996.8;MD236;DarkSlateGray;24;2.4;8950.6;372.9;1059.3;83.4;2003.4;83.5;99.9;23.4;25;2.5;776.1;31.0;108.5;8.2;157.2;6.3;19.6;0.0;3399.3;136.0;435.3;2.4;368.8;1;0.1;100.0;100.0;100.0;100.0;0;0.0;0;0.0;8188
Trial009;1_aspn_f.jpg;0.0;9999.4;MD237;DarkTurquoise;30;3.0;8584.4;286.1;642.4;83.4;2685.9;89.5;99.9;50.4;30;3.0;959.2;32.0;175.3;7.7;97.4;3.2;20.3;0.1;2156.2;71.9;274.7;7.9;298.0;1;0.1;133.6;133.6;133.6;133.6;0;0.0;0;0.0;4296
Trial011;1_aspn_f.jpg;0.0;9998.4;MD238;DarkViolet;33;3.3;7999.6;242.4;508.8;83.5;2656.4;80.5;99.7;15.2;35;3.5;901.4;25.8;83.4;8.2;225.9;6.5;29.4;0.0;6215.0;177.6;723.8;2.5;249.0;6;0.6;775.6;129.3;183.5;100.1;0;0.0;0;0.0;7407
Trial006;1_aspn_f.jpg;0.0;9998.5;MD219;DeepPink;33;3.3;8558.5;259.3;500.5;91.8;2510.1;76.1;99.7;24.5;33;3.3;817.7;24.8;116.8;8.2;195.6;5.9;48.1;0.0;5205.2;157.7;1066.5;3.6;271.6;3;0.3;342.1;114.0;125.1;100.1;0;0.0;0;0.0;8877
Trial012;1_aspn_f.jpg;0.0;10000.4;MD240;DeepSkyBlue;26;2.6;8458.7;325.3;1618.3;83.5;2315.9;89.1;99.9;56.7;27;2.7;1084.3;40.2;183.5;8.2;102.4;3.8;18.5;0.0;1840.8;68.2;316.4;4.7;269.8;1;0.1;91.8;91.8;91.8;91.8;0;0.0;0;0.0;4229
Trial002;1_aspn_f.jpg;0.0;10002.4;MD239;DimGray;33;3.3;8283.2;251.0;517.2;91.7;2727.5;82.7;99.8;19.2;35;3.5;1134.9;32.4;133.5;8.2;207.9;5.9;27.0;0.0;5783.9;165.3;809.2;4.0;255.9;3;0.3;375.3;125.1;141.9;100.0;0;0.0;0;0.0;9276
Trial009;1_aspn_f.jpg;0.0;10000.5;WD234;DodgerBlue;28;2.8;9267.5;331.0;1101.1;83.4;2372.7;84.7;99.9;49.4;29;2.9;550.7;19.0;66.8;8.2;73.5;2.5;17.8;0.0;2129.1;73.4;267.3;4.2;331.0;0;0.0;0.0;-;-;-;0;0.0;0;0.0;4688
Trial009;1_aspn_f.jpg;0.0;9999.7;WD235;Firebrick;24;2.4;8291.7;345.5;617.2;116.9;2114.2;88.1;99.8;46.5;26;2.6;1109.5;42.7;208.5;8.2;252.5;9.7;62.9;0.1;3630.2;139.6;512.6;6.3;343.0;2;0.2;333.7;166.9;233.6;100.1;0;0.0;0;0.0;6069
Trial007;1_aspn_f.jpg;0.0;10001.7;WD236;ForestGreen;36;3.6;8933.7;248.2;550.6;91.7;3131.8;87.0;99.9;34.1;36;3.6;843.0;23.4;133.5;8.2;112.3;3.1;19.7;0.0;2500.0;69.4;337.3;4.3;249.8;0;0.0;0.0;-;-;-;0;0.0;0;0.0;6757
Trial002;1_aspn_f.jpg;0.0;9996.9;WD237;Gainsboro;38;3.8;9075.9;238.8;525.6;83.4;3117.0;82.0;100.0;18.7;38;3.8;600.7;15.8;66.8;8.2;63.9;1.7;14.7;0.0;2308.5;60.7;293.9;3.9;241.0;0;0.0;0.0;-;-;-;0;0.0;0;0.0;4806
Trial004;1_aspn_f.jpg;0.0;10000.4;WD238;Gold;38;3.8;7691.4;202.4;851.0;83.4;3364.7;88.5;99.7;29.0;40;4.0;1476.2;36.9;200.1;8.2;211.5;5.3;47.7;0.1;3374.1;84.4;399.7;6.9;209.4;3;0.3;367.1;122.4;133.5;100.1;0;0.0;0;0.0;5661
Trial010;1_aspn_f.jpg;0.0;9996.3;WD239;Goldenrod;28;2.8;6974.7;249.1;926.0;83.5;2563.2;91.5;99.7;69.3;29;2.9;1901.3;65.6;275.3;8.2;214.7;7.4;52.6;0.0;2241.0;77.3;380.9;5.9;254.2;3;0.3;467.1;155.7;200.3;116.7;0;0.0;0;0.0;4355
Trial007;1_aspn_f.jpg;0.0;9994.0;WD240;Gray;24;2.4;9051.5;377.1;1910.2;100.1;1925.5;80.2;99.7;31.4;24;2.4;725.2;30.2;75.0;8.2;107.0;4.5;17.3;0.0;2308.1;96.2;296.8;2.8;381.6;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5577
Trial008;1_aspn_f.jpg;0.0;9998.9;WD241;Green;24;2.4;8917.4;371.6;684.1;83.4;1922.0;80.1;99.5;38.0;25;2.5;725.8;29.0;125.1;8.2;145.2;5.8;20.9;0.0;3250.9;130.0;304.8;5.1;369.8;1;0.1;116.7;116.7;116.7;116.7;0;0.0;0;0.0;7201
Trial012;17_psna_f.jpg;0.0;9995.5;MD216;Coral;26;2.6;9181.8;353.1;734.1;83.4;2107.1;81.0;99.9;21.6;26;2.6;576.0;22.2;58.5;8.2;84.5;3.3;16.2;0.0;2359.8;90.8;319.9;3.9;368.4;2;0.2;175.1;87.5;91.7;83.4;0;0.0;0;0.0;5334
Trial007;17_psna_f.jpg;0.0;9993.8;MD218;CornflowerBlue;34;3.4;9157.4;269.3;1017.8;83.4;3011.5;88.6;99.9;39.1;33;3.3;659.2;20.0;116.8;8.2;113.7;3.4;27.6;0.0;3195.8;96.8;827.7;5.4;274.8;1;0.1;116.7;116.7;116.7;116.7;0;0.0;0;0.0;6770
Trial006;17_psna_f.jpg;0.0;9994.0;MD220;Crimson;29;2.9;9317.6;321.3;1034.3;133.5;2273.1;78.4;99.9;23.0;29;2.9;668.2;23.0;91.7;8.2;98.2;3.4;19.0;0.0;2532.1;87.3;277.2;4.6;325.6;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5972
Trial007;17_psna_f.jpg;0.0;9991.6;MD221;Cyan;38;3.8;9049.6;238.1;909.3;83.5;2988.9;78.7;99.7;22.0;37;3.7;934.4;25.3;125.1;8.2;136.3;3.7;18.0;0.0;3243.0;87.6;275.7;1.8;241.7;0;0.0;0.0;-;-;-;0;0.0;0;0.0;8843
