Trial;Stimulus;Export Start Trial Time [ms];Export End Trial Time [ms];Participant;Color;Eye L/R;AOI Name;AOI Group;AOI Scope;AOI Order;AOI Size [px];AOI Coverage [%];Time to First Appearance [ms];Appearance Count;Visible Time [ms];Visible Time [%];Entry Time [ms];Sequence;Net Dwell Time [ms];Dwell Time [ms];Normalized Dwell [ms/Coverage];Glance Duration [ms];Diversion Duration [ms];First Fixation Duration [ms];Glances Count;Revisits;Fixation Count;Net Dwell Time [%];Dwell Time [%];Fixation Time [ms];Fixation Time [%];Average Fixation Duration [ms]
Trial011;7_span_f.jpg;0.0;9991.7;MD217;DodgerBlue;Right;White Space;;Local;5;1285664;72.9;0.0;1;9991.7;100.0;6.4;1;416.8;191.9;263.3;275.4;300.4;191.9;1.0;0.0;1.0;4.2;1.9;191.9;1.9;191.9
Trial005;7_span_f.jpg;0.0;9988.0;WD209;Firebrick;Right;White Space;;Local;5;1285664;72.9;0.0;1;9988.0;100.0;6.5;1;717.4;275.4;377.8;425.5;508.9;166.9;2.0;1.0;2.0;7.2;2.8;275.4;2.8;137.7
Trial011;7_span_f.jpg;0.0;10000.2;WD211;ForestGreen;Right;White Space;;Local;5;1285664;72.9;0.0;1;10000.2;100.0;7.2;1;1250.9;650.2;892.1;725.4;775.5;266.4;3.0;2.0;4.0;12.5;6.5;616.8;6.2;154.2
Trial007;7_span_f.jpg;0.0;9999.7;WD211 (1);Gainsboro;Right;White Space;;Local;5;1285664;72.9;0.0;1;9999.7;100.0;6.3;1;384.0;208.5;286.0;241.9;258.7;208.5;1.0;0.0;1.0;3.8;2.1;208.5;2.1;208.5
Trial012;7_span_f.jpg;0.0;10000.6;WD212;Gold;Right;White Space;;Local;5;1285664;72.9;0.0;1;10000.6;100.0;11.8;1;470.5;395.4;542.5;395.4;428.8;395.4;1.0;0.0;1.0;4.7;4.0;395.4;4.0;395.4
Trial011;7_span_f.jpg;0.0;9999.4;WD213;Goldenrod;Right;White Space;;Local;5;1285664;72.9;0.0;1;9999.4;100.0;6.0;1;759.0;216.9;297.5;216.9;266.8;216.9;1.0;0.0;1.0;7.6;2.2;216.9;2.2;216.9
Trial008;7_span_f.jpg;0.0;9998.4;WD214;Gray;Right;White Space;;Local;5;1285664;72.9;0.0;1;9998.4;100.0;6.3;1;1199.5;1049.6;1440.1;1099.7;1149.8;248.8;3.0;2.0;4.0;12.0;10.5;1016.1;10.2;254.0
Trial009;7_span_f.jpg;0.0;9994.4;WD215;Green;Right;White Space;;Local;5;1285664;72.9;0.0;1;9994.4;100.0;1.1;1;375.2;183.3;251.5;183.3;225.1;183.3;1.0;0.0;1.0;3.8;1.8;183.3;1.8;183.3
Trial005;7_span_f.jpg;0.0;9994.2;WD216;GreenYellow;Right;White Space;;Local;5;1285664;72.9;0.0;1;9994.2;100.0;0.6;1;1334.9;1017.6;1396.2;1117.5;1234.4;183.5;4.0;3.0;4.0;13.4;10.2;1017.6;10.2;254.4
Trial004;7_span_f.jpg;0.0;9997.1;WD218;HotPink;Right;White Space;;Local;5;1285664;72.9;0.0;1;9997.1;100.0;6.2;1;564.7;331.2;454.4;331.2;364.5;164.3;1.0;0.0;2.0;5.6;3.3;306.2;3.1;153.1
Trial007;7_span_f.jpg;0.0;9996.3;WD219;IndianRed;Right;White Space;;Local;5;1285664;72.9;0.0;1;9996.3;100.0;5483.5;4;1301.2;266.9;366.3;967.7;1534.8;116.8;2.0;1.0;2.0;13.0;2.7;266.9;2.7;133.5
Trial006;7_span_f.jpg;0.0;9950.4;WD220;Indigo;Right;White Space;;Local;5;1285664;72.9;0.0;1;9950.4;100.0;6.0;1;609.9;208.5;286.1;258.5;283.5;208.5;1.0;0.0;1.0;6.1;2.1;208.5;2.1;208.5
Trial010;7_span_f.jpg;0.0;9995.5;WD221;Khaki;Right;White Space;;Local;5;1285664;72.9;0.0;1;9995.5;100.0;10.5;1;608.8;333.5;457.6;333.5;366.9;333.5;1.0;0.0;1.0;6.1;3.3;333.5;3.3;333.5
Trial012;7_span_f.jpg;0.0;10002.0;WD222;LawnGreen;Right;White Space;;Local;5;1285664;72.9;0.0;1;10002.0;100.0;0.9;1;5037.5;4662.1;6396.7;4862.3;4937.5;207.4;4.0;3.0;9.0;50.4;46.6;4562.2;45.6;506.9
Trial007;7_span_f.jpg;0.0;9994.1;WD223;LightBlue;Right;White Space;;Local;5;1285664;72.9;0.0;1;9994.1;100.0;0.9;1;433.4;199.9;274.2;199.9;224.9;199.9;1.0;0.0;1.0;4.3;2.0;199.9;2.0;199.9
Trial010;7_span_f.jpg;0.0;9998.0;WD224;LightCoral;Right;White Space;;Local;5;1285664;72.9;0.0;1;9998.0;100.0;4.3;1;1242.9;767.5;1053.0;867.7;934.5;292.0;2.0;1.0;3.0;12.4;7.7;717.4;7.2;239.1
Trial001;7_span_f.jpg;0.0;9993.6;WD225;LightGray;Right;White Space;;Local;5;1285664;72.9;0.0;1;9993.6;100.0;0.0;1;550.3;283.6;389.1;283.6;283.6;241.8;1.0;0.0;1.0;5.5;2.8;241.8;2.4;241.8
Trial007;7_span_f.jpg;0.0;9998.2;WD226;LightGreen;Right;White Space;;Local;5;1285664;72.9;0.0;1;9998.2;100.0;4.7;1;400.5;208.4;286.0;208.4;233.4;208.4;1.0;0.0;1.0;4.0;2.1;208.4;2.1;208.4
Trial006;7_span_f.jpg;0.0;9987.9;WD227;LightPink;Right;White Space;;Local;5;1285664;72.9;0.0;1;9987.9;100.0;4.7;1;612.5;238.7;327.5;238.7;272.1;238.7;1.0;0.0;1.0;6.1;2.4;238.7;2.4;238.7
Trial011;7_span_f.jpg;0.0;3369.3;WD228;LightSalmon;Right;White Space;;Local;5;1285664;72.9;0.0;1;3369.3;100.0;7.5;1;300.5;175.1;240.2;175.1;225.2;175.1;1.0;0.0;1.0;8.9;5.2;175.1;5.2;175.1
Trial011;7_span_f.jpg;0.0;9999.5;WD229;LightSeaGreen;Right;White Space;;Local;5;1285664;72.9;0.0;1;9999.5;100.0;6.1;1;483.9;191.9;263.3;250.3;333.6;191.9;1.0;0.0;1.0;4.8;1.9;191.9;1.9;191.9
Trial003;7_span_f.jpg;0.0;9997.5;WD230;LightSkyBlue;Right;White Space;;Local;5;1285664;72.9;0.0;1;9997.5;100.0;5.1;1;499.2;190.7;261.7;215.7;249.1;190.7;1.0;0.0;1.0;5.0;1.9;190.7;1.9;190.7
Trial005;7_span_f.jpg;0.0;9992.4;WD231;LightSlateGray;Right;White Space;;Local;5;1285664;72.9;0.0;1;9992.4;100.0;7.3;1;675.7;200.2;274.7;200.2;225.2;200.2;1.0;0.0;1.0;6.8;2.0;200.2;2.0;200.2
Trial011;7_span_f.jpg;0.0;9998.1;WD232;LightSteelBlue;Right;White Space;;Local;5;1285664;72.9;0.0;1;9998.1;100.0;-;-;484.1;0.0;0.0;125.1;125.1;0.0;0.0;-;0.0;4.8;0.0;0.0;0.0;0.0
Trial012;7_span_f.jpg;0.0;9999.1;WD233;Lime;Right;White Space;;Local;5;1285664;72.9;0.0;1;9999.1;100.0;5.5;1;659.1;392.1;538.0;408.8;417.1;191.8;1.0;0.0;2.0;6.6;3.9;342.1;3.4;171.0
Trial005;5_ansp_f.jpg;0.0;9992.6;MD201;Coral;Right;sad;;Local;1;119584;6.8;0.0;1;9992.6;100.0;3861.2;5;2719.3;2577.7;38024.1;2794.6;2903.1;909.2;3.0;2.0;7.0;27.2;25.8;2502.4;25.0;357.5
Trial004;5_ansp_f.jpg;0.0;9999.8;MB202;CornflowerBlue;Right;sad;;Local;1;119584;6.8;0.0;1;9999.8;100.0;1841.6;3;3111.7;3028.0;44666.4;3169.7;3244.7;200.1;2.0;1.0;12.0;31.1;30.3;2928.0;29.3;244.0
Trial008;5_ansp_f.jpg;0.0;9999.2;WD201;Crimson;Right;sad;;Local;1;119584;6.8;0.0;1;9999.2;100.0;5136.0;4;1443.0;542.2;7998.3;1935.3;2127.1;83.4;1.0;0.0;2.0;14.4;5.4;166.9;1.7;83.4
Trial004;5_ansp_f.jpg;0.0;9992.2;MB203;Cyan;Right;sad;;Local;1;119584;6.8;0.0;1;9992.2;100.0;2200.9;5;1468.2;1267.9;18703.6;1334.7;1359.7;175.1;1.0;0.0;4.0;14.7;12.7;1242.9;12.4;310.7
Trial004;5_ansp_f.jpg;0.0;9994.8;MD204;DarkBlue;Right;sad;;Local;1;119584;6.8;0.0;1;9994.8;100.0;809.3;3;2921.0;2829.0;41731.6;2953.9;3079.1;258.6;3.0;2.0;9.0;29.2;28.3;2770.8;27.7;307.9
Trial012;5_ansp_f.jpg;0.0;9995.7;MD205;DarkCyan;Right;sad;;Local;1;119584;6.8;0.0;1;9995.7;100.0;2029.3;5;2169.6;2068.8;30517.2;2444.0;2902.8;91.8;4.0;3.0;10.0;21.7;20.7;1693.6;16.9;169.4
Trial002;5_ansp_f.jpg;0.0;10000.1;MD206;DarkGoldenrod;Right;sad;;Local;1;119584;6.8;0.0;1;10000.1;100.0;3218.1;5;2652.7;2611.1;38517.0;2702.7;2744.5;725.8;2.0;1.0;6.0;26.5;26.1;2577.8;25.8;429.6
Trial004;5_ansp_f.jpg;0.0;9999.9;MDP207;DarkGray;Right;sad;;Local;1;119584;6.8;0.0;1;9999.9;100.0;2467.2;5;1051.1;1042.7;15380.9;1084.3;1142.8;233.6;1.0;0.0;5.0;10.5;10.4;976.0;9.8;195.2
Trial010;5_ansp_f.jpg;0.0;9997.9;WD202;DarkGreen;Right;sad;;Local;1;119584;6.8;0.0;1;9997.9;100.0;429.8;1;4863.4;4663.1;68786.6;4846.7;5013.5;216.9;2.0;1.0;5.0;48.6;46.6;4638.1;46.4;927.6
Trial012;5_ansp_f.jpg;0.0;10001.9;MD208;DarkKhaki;Right;sad;;Local;1;119584;6.8;0.0;1;10001.9;100.0;1209.5;4;1776.7;1493.3;22028.0;1785.3;1977.1;283.6;2.0;1.0;7.0;17.8;14.9;1426.5;14.3;203.8
Trial003;5_ansp_f.jpg;0.0;9989.0;WD203;DarkMagenta;Right;sad;;Local;1;119584;6.8;0.0;1;9989.0;100.0;2489.5;5;583.8;559.0;8245.9;609.0;659.0;166.9;1.0;0.0;2.0;5.8;5.6;550.6;5.5;275.3
Trial006;5_ansp_f.jpg;0.0;9998.2;MD211;DarkOliveGreen;Right;sad;;Local;1;119584;6.8;0.0;1;9998.2;100.0;238.2;2;3870.6;3803.9;56112.5;3904.1;4012.5;183.5;3.0;2.0;13.0;38.7;38.0;3654.2;36.5;281.1
Trial006;5_ansp_f.jpg;0.0;9996.5;WD204;DarkOrange;Right;sad;;Local;1;119584;6.8;0.0;1;9996.5;100.0;3540.0;4;875.9;859.2;12674.6;917.6;1267.9;225.3;1.0;0.0;4.0;8.8;8.6;834.3;8.3;208.6
Trial006;5_ansp_f.jpg;0.0;9989.0;MD212;DarkOrchid;Right;sad;;Local;1;119584;6.8;0.0;1;9989.0;100.0;4274.8;5;2285.7;2102.2;31009.3;2235.5;2419.0;166.9;3.0;2.0;6.0;22.9;21.0;2077.1;20.8;346.2
Trial011;5_ansp_f.jpg;0.0;9992.5;WD205;DarkRed;Right;sad;;Local;1;119584;6.8;0.0;1;9992.5;100.0;1208.6;3;2152.2;1459.9;21534.5;2294.1;2611.0;91.7;2.0;1.0;6.0;21.5;14.6;575.6;5.8;95.9
Trial009;5_ansp_f.jpg;0.0;9994.4;MD213;DarkSalmon;Right;sad;;Local;1;119584;6.8;0.0;1;9994.4;100.0;1677.5;5;2102.1;1876.8;27685.5;2377.3;2644.5;317.0;4.0;3.0;8.0;21.0;18.8;1760.3;17.6;220.0
Trial010;5_ansp_f.jpg;0.0;9997.6;MD208 (1);DarkSeaGreen;Right;sad;;Local;1;119584;6.8;0.0;1;9997.6;100.0;1230.4;4;1184.5;1109.5;16366.2;1192.9;1259.7;150.1;3.0;2.0;5.0;11.8;11.1;1092.8;10.9;218.6
Trial009;5_ansp_f.jpg;0.0;9994.3;MD209;DarkSlateBlue;Right;sad;;Local;1;119584;6.8;0.0;1;9994.3;100.0;4880.8;4;2093.9;2052.0;30268.7;2110.4;2160.6;150.1;1.0;0.0;6.0;21.0;20.5;1993.6;19.9;332.3
Trial009;5_ansp_f.jpg;0.0;9997.4;MD214;DarkSlateGray;Right;sad;;Local;1;119584;6.8;0.0;1;9997.4;100.0;2673.2;4;884.2;842.6;12429.5;842.6;1017.7;133.5;1.0;0.0;3.0;8.8;8.4;826.0;8.3;275.3
Trial010;5_ansp_f.jpg;0.0;9997.0;MD215;DarkTurquoise;Right;sad;;Local;1;119584;6.8;0.0;1;9997.0;100.0;6976.4;5;1476.6;1426.4;21041.6;1476.4;1526.6;283.6;1.0;0.0;4.0;14.8;14.3;1384.6;13.9;346.2
Trial010;5_ansp_f.jpg;0.0;10001.0;MD216;DarkViolet;Right;sad;;Local;1;119584;6.8;0.0;1;10001.0;100.0;1383.9;4;1034.5;934.2;13781.1;1026.1;1159.6;367.0;2.0;1.0;3.0;10.3;9.3;926.0;9.3;308.7
Trial009;5_ansp_f.jpg;0.0;9999.3;WD206;DeepPink;Right;sad;;Local;1;119584;6.8;0.0;1;9999.3;100.0;1265.3;5;1935.4;1559.8;23009.3;1735.1;1843.7;208.5;4.0;3.0;5.0;19.4;15.6;1551.5;15.5;310.3
Trial005;5_ansp_f.jpg;0.0;10001.8;WD207;DeepSkyBlue;Right;sad;;Local;1;119584;6.8;0.0;1;10001.8;100.0;2408.7;5;992.7;901.0;13290.5;992.7;1109.5;150.2;2.0;1.0;4.0;9.9;9.0;884.3;8.8;221.1
Trial005;5_ansp_f.jpg;0.0;9995.8;WD208;DimGray;Right;sad;;Local;1;119584;6.8;0.0;1;9995.8;100.0;310.9;2;1940.0;1835.3;27072.6;2000.2;2150.3;166.8;4.0;3.0;10.0;19.4;18.4;1685.0;16.9;168.5
Trial001;5_ansp_f.jpg;0.0;9994.5;MD217;DodgerBlue;Right;sad;;Local;1;119584;6.8;0.0;1;9994.5;100.0;2428.3;5;2652.8;2611.0;38515.9;2686.1;2744.5;200.2;2.0;1.0;7.0;26.5;26.1;2544.3;25.5;363.5
Trial004;5_ansp_f.jpg;0.0;9993.5;WD209;Firebrick;Right;sad;;Local;1;119584;6.8;0.0;1;9993.5;100.0;2586.0;4;2777.9;2736.1;40360.6;2836.3;2944.6;283.6;2.0;1.0;9.0;27.8;27.4;2669.2;26.7;296.6
Trial009;5_ansp_f.jpg;0.0;9968.2;WD211;ForestGreen;Right;sad;;Local;1;119584;6.8;0.0;1;9968.2;100.0;2478.0;5;2252.3;1760.0;25962.1;1868.5;2485.9;383.7;2.0;1.0;6.0;22.6;17.7;1401.3;14.1;233.6
Trial002;5_ansp_f.jpg;0.0;9989.9;WD211 (1);Gainsboro;Right;sad;;Local;1;119584;6.8;0.0;1;9989.9;100.0;1814.5;5;526.1;492.1;7259.1;601.2;634.5;383.7;1.0;0.0;2.0;5.3;4.9;483.8;4.8;241.9
Trial002;5_ansp_f.jpg;0.0;9997.8;WD212;Gold;Right;sad;;Local;1;119584;6.8;0.0;1;9997.8;100.0;996.9;3;4504.8;4337.8;63986.9;4504.7;4596.4;166.7;3.0;2.0;14.0;45.1;43.4;4079.2;40.8;291.4
Trial001;5_ansp_f.jpg;0.0;9994.1;WD213;Goldenrod;Right;sad;;Local;1;119584;6.8;0.0;1;9994.1;100.0;1985.9;4;2436.0;2310.8;34086.9;2669.3;3036.2;225.2;5.0;4.0;9.0;24.4;23.1;2277.4;22.8;253.0
Trial005;5_ansp_f.jpg;0.0;9998.4;WD214;Gray;Right;sad;;Local;1;119584;6.8;0.0;1;9998.4;100.0;1114.3;3;792.5;667.4;9844.3;790.8;991.1;125.1;2.0;1.0;3.0;7.9;6.7;650.7;6.5;216.9
Trial004;5_ansp_f.jpg;0.0;9992.3;WD215;Green;Right;sad;;Local;1;119584;6.8;0.0;1;9992.3;100.0;3610.8;4;4713.0;4696.4;69276.8;4821.5;4863.2;375.4;2.0;1.0;14.0;47.2;47.0;4562.9;45.7;325.9
Trial010;5_ansp_f.jpg;0.0;9999.7;WD216;GreenYellow;Right;sad;;Local;1;119584;6.8;0.0;1;9999.7;100.0;1407.6;3;1801.8;1726.9;25473.0;1810.2;1968.7;483.9;2.0;1.0;7.0;18.0;17.3;1585.0;15.9;226.4
Trial001;5_ansp_f.jpg;0.0;9997.2;WD218;HotPink;Right;sad;;Local;1;119584;6.8;0.0;1;9997.2;100.0;420.8;2;2661.0;2527.8;37288.1;2719.7;2852.8;141.8;3.0;2.0;10.0;26.6;25.3;2469.3;24.7;246.9
Trial009;5_ansp_f.jpg;0.0;10001.2;WD219;IndianRed;Right;sad;;Local;1;119584;6.8;0.0;1;10001.2;100.0;-;-;562.1;0.0;0.0;0.0;0.0;0.0;0.0;-;0.0;5.6;0.0;0.0;0.0;0.0
Trial007;5_ansp_f.jpg;0.0;9996.7;WD220;Indigo;Right;sad;;Local;1;119584;6.8;0.0;1;9996.7;100.0;236.8;2;1926.9;1753.7;25868.7;1895.4;2002.0;133.5;5.0;4.0;7.0;19.3;17.5;1696.8;17.0;242.4
Trial003;5_ansp_f.jpg;0.0;9993.6;WD221;Khaki;Right;sad;;Local;1;119584;6.8;0.0;1;9993.6;100.0;1685.1;5;600.6;592.2;8736.3;642.4;692.5;317.0;1.0;0.0;2.0;6.0;5.9;583.9;5.8;291.9
Trial011;5_ansp_f.jpg;0.0;9995.8;WD222;LawnGreen;Right;sad;;Local;1;119584;6.8;0.0;1;9995.8;100.0;1837.3;4;1877.0;1810.3;26703.3;1943.8;2102.3;383.8;3.0;2.0;7.0;18.8;18.1;1776.9;17.8;253.8
Trial003;5_ansp_f.jpg;0.0;9999.7;WD223;LightBlue;Right;sad;;Local;1;119584;6.8;0.0;1;9999.7;100.0;423.4;2;2569.4;2519.1;37159.0;2686.0;2769.5;191.8;3.0;2.0;6.0;25.7;25.2;2402.4;24.0;400.4
Trial005;5_ansp_f.jpg;0.0;9995.4;WD224;LightCoral;Right;sad;;Local;1;119584;6.8;0.0;1;9995.4;100.0;2379.3;5;583.9;575.5;8488.8;617.2;692.4;333.6;1.0;0.0;2.0;5.8;5.8;567.1;5.7;283.5
Trial012;5_ansp_f.jpg;0.0;9998.2;WD225;LightGray;Right;sad;;Local;1;119584;6.8;0.0;1;9998.2;100.0;213.1;2;1326.4;1301.3;19196.1;1393.1;1451.5;91.8;2.0;1.0;5.0;13.3;13.0;1276.5;12.8;255.3
Trial008;5_ansp_f.jpg;0.0;9994.9;WD226;LightGreen;Right;sad;;Local;1;119584;6.8;0.0;1;9994.9;100.0;3104.6;4;1801.9;1643.3;24240.3;1768.4;1860.3;125.1;3.0;2.0;6.0;18.0;16.4;1559.6;15.6;259.9
Trial001;5_ansp_f.jpg;0.0;9986.4;WD227;LightPink;Right;sad;;Local;1;119584;6.8;0.0;1;9986.4;100.0;1610.8;5;2152.2;2027.1;29901.7;2193.9;2460.8;425.5;3.0;2.0;5.0;21.6;20.3;2010.5;20.1;402.1
Trial006;5_ansp_f.jpg;0.0;6320.3;WD228;LightSalmon;Right;sad;;Local;1;119584;6.8;0.0;1;6320.3;100.0;1890.8;5;508.9;492.3;7261.3;542.2;592.2;158.5;1.0;0.0;2.0;8.1;7.8;483.9;7.7;241.9
Trial010;5_ansp_f.jpg;0.0;9986.0;WD229;LightSeaGreen;Right;sad;;Local;1;119584;6.8;0.0;1;9986.0;100.0;192.6;2;859.3;867.5;12796.3;892.6;942.7;125.1;1.0;0.0;5.0;8.6;8.7;692.5;6.9;138.5
Trial006;5_ansp_f.jpg;0.0;9997.9;WD230;LightSkyBlue;Right;sad;;Local;1;119584;6.8;0.0;1;9997.9;100.0;2168.6;5;580.4;475.5;7013.8;655.4;705.4;191.9;1.0;0.0;2.0;5.8;4.8;467.2;4.7;233.6
Trial009;5_ansp_f.jpg;0.0;9992.4;WD231;LightSlateGray;Right;sad;;Local;1;119584;6.8;0.0;1;9992.4;100.0;2459.8;5;3169.9;3153.0;46510.8;3403.5;3762.2;191.9;3.0;2.0;13.0;31.7;31.6;2994.4;30.0;230.3
Trial005;5_ansp_f.jpg;0.0;9993.2;WD232;LightSteelBlue;Right;sad;;Local;1;119584;6.8;0.0;1;9993.2;100.0;291.7;2;967.7;800.8;11812.1;1009.3;1101.1;141.8;2.0;1.0;5.0;9.7;8.0;775.7;7.8;155.1
Trial009;5_ansp_f.jpg;0.0;9999.2;WD233;Lime;Right;sad;;Local;1;119584;6.8;0.0;1;9999.2;100.0;2666.8;5;3253.2;3386.8;49959.3;3453.5;3536.9;392.0;2.0;1.0;12.0;32.5;33.9;3128.4;31.3;260.7
Trial005;5_ansp_f.jpg;0.0;9992.6;MD201;Coral;Right;neutral;;Local;2;119584;6.8;0.0;1;9992.6;100.0;1984.3;3;2969.8;2928.0;43191.8;3053.1;3169.9;400.5;2.0;1.0;10.0;29.7;29.3;2861.8;28.6;286.2
Trial004;5_ansp_f.jpg;0.0;9999.8;MB202;CornflowerBlue;Right;neutral;;Local;2;119584;6.8;0.0;1;9999.8;100.0;4627.8;5;1760.1;1726.7;25470.4;1751.7;1768.3;100.1;1.0;0.0;5.0;17.6;17.3;1693.3;16.9;338.7
Trial008;5_ansp_f.jpg;0.0;9999.2;WD201;Crimson;Right;neutral;;Local;2;119584;6.8;0.0;1;9999.2;100.0;2691.8;3;1885.1;642.3;9473.9;1426.5;1885.2;350.4;2.0;1.0;3.0;18.9;6.4;634.0;6.3;211.3
Trial004;5_ansp_f.jpg;0.0;9992.2;MB203;Cyan;Right;neutral;;Local;2;119584;6.8;0.0;1;9992.2;100.0;757.9;3;4863.2;4779.7;70506.0;4896.6;4980.1;158.5;3.0;2.0;17.0;48.7;47.8;4488.0;44.9;264.0
Trial004;5_ansp_f.jpg;0.0;9994.8;MD204;DarkBlue;Right;neutral;;Local;2;119584;6.8;0.0;1;9994.8;100.0;2602.9;5;1568.2;1493.2;22027.0;1610.0;1735.1;108.4;2.0;1.0;9.0;15.7;14.9;1376.4;13.8;152.9
Trial012;5_ansp_f.jpg;0.0;9995.7;MD205;DarkCyan;Right;neutral;;Local;2;119584;6.8;0.0;1;9995.7;100.0;1161.7;3;1751.8;834.2;12304.7;1651.8;2402.5;108.5;3.0;2.0;5.0;17.5;8.3;558.9;5.6;111.8
Trial002;5_ansp_f.jpg;0.0;10000.1;MD206;DarkGoldenrod;Right;neutral;;Local;2;119584;6.8;0.0;1;10000.1;100.0;1316.1;3;2844.5;2819.6;41591.6;2886.2;2936.2;141.9;2.0;1.0;8.0;28.4;28.2;2769.5;27.7;346.2
Trial004;5_ansp_f.jpg;0.0;9999.9;MDP207;DarkGray;Right;neutral;;Local;2;119584;6.8;0.0;1;9999.9;100.0;949.0;3;2669.6;2627.8;38763.5;2786.2;2878.1;200.3;3.0;2.0;5.0;26.7;26.3;2611.0;26.1;522.2
Trial010;5_ansp_f.jpg;0.0;9997.9;WD202;DarkGreen;Right;neutral;;Local;2;119584;6.8;0.0;1;9997.9;100.0;1297.3;3;867.6;850.8;12550.4;1000.9;1067.7;83.3;2.0;1.0;4.0;8.7;8.5;834.0;8.3;208.5
Trial012;5_ansp_f.jpg;0.0;10001.9;MD208;DarkKhaki;Right;neutral;;Local;2;119584;6.8;0.0;1;10001.9;100.0;191.8;2;1985.4;1902.1;28058.4;2027.1;2227.4;100.1;3.0;2.0;11.0;19.9;19.0;1826.9;18.3;166.1
Trial003;5_ansp_f.jpg;0.0;9989.0;WD203;DarkMagenta;Right;neutral;;Local;2;119584;6.8;0.0;1;9989.0;100.0;979.7;3;817.7;600.6;8859.5;659.0;692.4;125.1;1.0;0.0;2.0;8.2;6.0;592.2;5.9;296.1
Trial006;5_ansp_f.jpg;0.0;9998.2;MD211;DarkOliveGreen;Right;neutral;;Local;2;119584;6.8;0.0;1;9998.2;100.0;1547.9;4;1851.9;1826.8;26947.8;1901.8;1985.3;116.8;2.0;1.0;5.0;18.5;18.3;1801.8;18.0;360.4
Trial006;5_ansp_f.jpg;0.0;9996.5;WD204;DarkOrange;Right;neutral;;Local;2;119584;6.8;0.0;1;9996.5;100.0;1788.2;3;3336.6;3328.4;49097.3;3478.5;3645.4;208.6;3.0;2.0;14.0;33.4;33.3;2744.5;27.5;196.0
Trial006;5_ansp_f.jpg;0.0;9989.0;MD212;DarkOrchid;Right;neutral;;Local;2;119584;6.8;0.0;1;9989.0;100.0;1121.7;3;2877.9;2811.0;41465.4;2961.2;3078.1;558.9;3.0;2.0;7.0;28.8;28.1;2777.9;27.8;396.8
